Resource,Zone,Model,LDS,New_Build,Existing_Cap_MW,Max_Cap_MW,Min_Cap_MW,Inv_Cost_per_MWyr,Fixed_OM_Cost_per_MWyr,Var_OM_Cost_per_MWh,Heat_Rate_MMBTU_per_MWh,Fuel,Cap_Size,Start_Cost_per_MW,Start_Fuel_MMBTU_per_MW,Up_Time,Down_Time,Ramp_Up_Percentage,Ramp_Dn_Percentage,Min_Power,Reg_Max,Rsv_Max,Reg_Cost,Rsv_Cost,Resource_Type,region,cluster,VRE_Trans_Cost_per_MWyr,CCS_Rate,MGA,Can_Retire
WECC_SCE_natural_gas_fired_combined_cycle_4,52,1,0,0,75.999,0.0,0,0.0,16291.0,4.495,5.822,pacific_reference_naturalgas,25.333,90.959,2.0,6,6,1.0,1.0,0.453,0.106666667,0.213333333,0,0,Natural Gas Fired Combined Cycle,WECC_SCE,4,0.0,0.0,1,1
WECC_SCE_natural_gas_fired_combustion_turbine_1,52,1,0,0,590.695,0.0,0,0.0,13830.0,5.06,12.286,pacific_reference_naturalgas,16.877,117.941,3.5,1,1,1.0,1.0,0.537,0.63,1.26,0,0,Natural Gas Fired Combustion Turbine,WECC_SCE,1,0.0,0.0,1,1
WECC_SCE_natural_gas_fired_combustion_turbine_2,52,1,0,0,1568.692,0.0,0,0.0,10490.621,5.06,10.149,pacific_reference_naturalgas,68.204,117.941,3.5,1,1,1.0,1.0,0.451,0.63,1.26,0,0,Natural Gas Fired Combustion Turbine,WECC_SCE,2,0.0,0.0,1,1
WECC_SNV_natural_gas_fired_combined_cycle_1,57,1,0,0,2300.6,0.0,0,0.0,9668.0,3.567,7.473,mountain_reference_naturalgas,575.15,90.959,2.0,6,6,1.0,1.0,0.432,0.106666667,0.213333333,0,0,Natural Gas Fired Combined Cycle,WECC_SNV,1,0.0,0.0,1,1
WECC_SNV_natural_gas_fired_combined_cycle_2,57,1,0,0,398.0,0.0,0,0.0,16291.0,4.495,8.923,mountain_reference_naturalgas,99.5,90.959,2.0,6,6,1.0,1.0,0.533,0.106666667,0.213333333,0,0,Natural Gas Fired Combined Cycle,WECC_SNV,2,0.0,0.0,1,1
WECC_SNV_natural_gas_fired_combined_cycle_3,57,1,0,0,176.0,0.0,0,0.0,9668.0,3.567,9.333,mountain_reference_naturalgas,88.0,90.959,2.0,6,6,1.0,1.0,0.364,0.106666667,0.213333333,0,0,Natural Gas Fired Combined Cycle,WECC_SNV,3,0.0,0.0,1,1
WECC_SNV_natural_gas_fired_combined_cycle_4,57,1,0,0,1202.0,0.0,0,0.0,12182.0,3.515,7.47,mountain_reference_naturalgas,601.0,90.959,2.0,6,6,1.0,1.0,0.374,0.106666667,0.213333333,0,0,Natural Gas Fired Combined Cycle,WECC_SNV,4,0.0,0.0,1,1
WECC_SNV_natural_gas_fired_combustion_turbine_1,57,1,0,0,760.006,0.0,0,0.0,9811.2,5.06,11.577,mountain_reference_naturalgas,58.462,117.941,3.5,1,1,1.0,1.0,0.829,0.63,1.26,0,0,Natural Gas Fired Combustion Turbine,WECC_SNV,1,0.0,0.0,1,1
WECC_SNV_natural_gas_fired_combustion_turbine_2,57,1,0,0,8.0,0.0,0,0.0,13830.0,5.06,11.897,mountain_reference_naturalgas,4.0,117.941,3.5,1,1,1.0,1.0,0.125,0.63,1.26,0,0,Natural Gas Fired Combustion Turbine,WECC_SNV,2,0.0,0.0,1,1
WECC_UT_natural_gas_fired_combined_cycle_1,58,1,0,0,1395.0,0.0,0,0.0,9668.0,3.567,7.505,mountain_reference_naturalgas,465.0,90.959,2.0,6,6,1.0,1.0,0.201,0.106666667,0.213333333,0,0,Natural Gas Fired Combined Cycle,WECC_UT,1,0.0,0.0,1,1
WECC_UT_natural_gas_fired_combined_cycle_2,58,1,0,0,140.0,0.0,0,0.0,16291.0,4.495,8.63,mountain_reference_naturalgas,140.0,90.959,2.0,6,6,1.0,1.0,0.071,0.106666667,0.213333333,0,0,Natural Gas Fired Combined Cycle,WECC_UT,2,0.0,0.0,1,1
WECC_UT_natural_gas_fired_combined_cycle_3,58,1,0,0,647.4,0.0,0,0.0,12182.0,3.515,7.002,mountain_reference_naturalgas,647.4,90.959,2.0,6,6,1.0,1.0,0.0,0.106666667,0.213333333,0,0,Natural Gas Fired Combined Cycle,WECC_UT,3,0.0,0.0,1,1
WECC_UT_natural_gas_fired_combined_cycle_4,58,1,0,0,563.0,0.0,0,0.0,12182.0,3.515,7.644,mountain_reference_naturalgas,563.0,90.959,2.0,6,6,1.0,1.0,0.675,0.106666667,0.213333333,0,0,Natural Gas Fired Combined Cycle,WECC_UT,4,0.0,0.0,1,1
WECC_UT_natural_gas_fired_combustion_turbine_1,58,1,0,0,222.904,0.0,0,0.0,13830.0,5.06,11.368,mountain_reference_naturalgas,13.112,117.941,3.5,1,1,1.0,1.0,0.592,0.63,1.26,0,0,Natural Gas Fired Combustion Turbine,WECC_UT,1,0.0,0.0,1,1
WECC_UT_natural_gas_fired_combustion_turbine_2,58,1,0,0,327.104,0.0,0,0.0,11379.0,5.06,11.228,mountain_reference_naturalgas,40.888,117.941,3.5,1,1,1.0,1.0,0.397,0.63,1.26,0,0,Natural Gas Fired Combustion Turbine,WECC_UT,2,0.0,0.0,1,1
WECC_WY_natural_gas_fired_combined_cycle_1,61,1,0,0,94.0,0.0,0,0.0,16291.0,4.495,7.759,mountain_reference_naturalgas,94.0,90.959,2.0,6,6,1.0,1.0,0.479,0.106666667,0.213333333,0,0,Natural Gas Fired Combined Cycle,WECC_WY,1,0.0,0.0,1,1
WECC_WY_natural_gas_fired_combustion_turbine_1,61,1,0,0,110.601,0.0,0,0.0,11379.0,5.06,9.66,mountain_reference_naturalgas,36.867,117.941,3.5,1,1,1.0,1.0,0.3,0.63,1.26,0,0,Natural Gas Fired Combustion Turbine,WECC_WY,1,0.0,0.0,1,1
WECC_WY_natural_gas_fired_combustion_turbine_2,61,1,0,0,204.997,0.0,0,0.0,13830.0,5.06,12.318,mountain_reference_naturalgas,15.769,117.941,3.5,1,1,1.0,1.0,0.393,0.63,1.26,0,0,Natural Gas Fired Combustion Turbine,WECC_WY,2,0.0,0.0,1,1
WEC_BANC_natural_gas_fired_combined_cycle_1,54,1,0,0,162.0,0.0,0,0.0,16291.0,4.495,6.41,pacific_reference_naturalgas,54.0,90.959,2.0,6,6,1.0,1.0,0.3,0.106666667,0.213333333,0,0,Natural Gas Fired Combined Cycle,WEC_BANC,1,0.0,0.0,1,1
WEC_BANC_natural_gas_fired_combined_cycle_2,54,1,0,0,660.8,0.0,0,0.0,16291.0,4.495,8.096,pacific_reference_naturalgas,132.16,90.959,2.0,6,6,1.0,1.0,0.444,0.106666667,0.213333333,0,0,Natural Gas Fired Combined Cycle,WEC_BANC,2,0.0,0.0,1,1
WEC_BANC_natural_gas_fired_combined_cycle_3,54,1,0,0,581.6,0.0,0,0.0,9668.0,3.567,6.735,pacific_reference_naturalgas,581.6,90.959,2.0,6,6,1.0,1.0,0.825,0.106666667,0.213333333,0,0,Natural Gas Fired Combined Cycle,WEC_BANC,3,0.0,0.0,1,1
WEC_BANC_natural_gas_fired_combined_cycle_4,54,1,0,0,67.8,0.0,0,0.0,16291.0,4.495,9.771,pacific_reference_naturalgas,67.8,90.959,2.0,6,6,1.0,1.0,0.339,0.106666667,0.213333333,0,0,Natural Gas Fired Combined Cycle,WEC_BANC,4,0.0,0.0,1,1
WEC_BANC_natural_gas_fired_combustion_turbine_1,54,1,0,0,100.0,0.0,0,0.0,11379.0,5.06,12.401,pacific_reference_naturalgas,50.0,117.941,3.5,1,1,1.0,1.0,0.4,0.63,1.26,0,0,Natural Gas Fired Combustion Turbine,WEC_BANC,1,0.0,0.0,1,1
WEC_BANC_natural_gas_fired_combustion_turbine_2,54,1,0,0,47.3,0.0,0,0.0,13830.0,5.06,7.078,pacific_reference_naturalgas,47.3,117.941,3.5,1,1,1.0,1.0,0.423,0.63,1.26,0,0,Natural Gas Fired Combustion Turbine,WEC_BANC,2,0.0,0.0,1,1
WEC_CALN_natural_gas_fired_combined_cycle_1,49,1,0,0,7715.295,0.0,0,0.0,10347.715,3.553,7.412,pacific_reference_naturalgas,514.353,90.959,2.0,6,6,1.0,1.0,0.431,0.106666667,0.213333333,0,0,Natural Gas Fired Combined Cycle,WEC_CALN,1,0.0,0.0,1,1
WEC_CALN_natural_gas_fired_combined_cycle_2,49,1,0,0,1117.3,0.0,0,0.0,16291.0,4.495,8.35,pacific_reference_naturalgas,223.46,90.959,2.0,6,6,1.0,1.0,0.466,0.106666667,0.213333333,0,0,Natural Gas Fired Combined Cycle,WEC_CALN,2,0.0,0.0,1,1
WEC_CALN_natural_gas_fired_combined_cycle_3,49,1,0,0,804.304,0.0,0,0.0,16291.0,4.495,6.689,pacific_reference_naturalgas,100.538,90.959,2.0,6,6,1.0,1.0,0.458,0.106666667,0.213333333,0,0,Natural Gas Fired Combined Cycle,WEC_CALN,3,0.0,0.0,1,1
WEC_CALN_natural_gas_fired_combined_cycle_4,49,1,0,0,12.5,0.0,0,0.0,16291.0,4.495,13.797,pacific_reference_naturalgas,12.5,90.959,2.0,6,6,1.0,1.0,0.432,0.106666667,0.213333333,0,0,Natural Gas Fired Combined Cycle,WEC_CALN,4,0.0,0.0,1,1
WEC_CALN_natural_gas_fired_combustion_turbine_1,49,1,0,0,894.296,0.0,0,0.0,13830.0,5.06,11.135,pacific_reference_naturalgas,34.396,117.941,3.5,1,1,1.0,1.0,0.483,0.63,1.26,0,0,Natural Gas Fired Combustion Turbine,WEC_CALN,1,0.0,0.0,1,1
WEC_CALN_natural_gas_fired_combustion_turbine_2,49,1,0,0,1845.4,0.0,0,0.0,10230.379,5.06,10.667,pacific_reference_naturalgas,92.27,117.941,3.5,1,1,1.0,1.0,0.507,0.63,1.26,0,0,Natural Gas Fired Combustion Turbine,WEC_CALN,2,0.0,0.0,1,1
WEC_LADW_natural_gas_fired_combined_cycle_1,50,1,0,0,2296.0,0.0,0,0.0,9668.0,3.567,7.444,pacific_reference_naturalgas,328.0,90.959,2.0,6,6,1.0,1.0,0.461,0.106666667,0.213333333,0,0,Natural Gas Fired Combined Cycle,WEC_LADW,1,0.0,0.0,1,1
WEC_LADW_natural_gas_fired_combined_cycle_2,50,1,0,0,628.0,0.0,0,0.0,16291.0,4.495,7.393,pacific_reference_naturalgas,157.0,90.959,2.0,6,6,1.0,1.0,0.415,0.106666667,0.213333333,0,0,Natural Gas Fired Combined Cycle,WEC_LADW,2,0.0,0.0,1,1
WEC_LADW_natural_gas_fired_combined_cycle_3,50,1,0,0,146.0,0.0,0,0.0,16291.0,4.495,21.407,pacific_reference_naturalgas,146.0,90.959,2.0,6,6,1.0,1.0,0.493,0.106666667,0.213333333,0,0,Natural Gas Fired Combined Cycle,WEC_LADW,3,0.0,0.0,1,1
WEC_LADW_natural_gas_fired_combined_cycle_4,50,1,0,0,133.2,0.0,0,0.0,16291.0,4.495,12.324,pacific_reference_naturalgas,66.6,90.959,2.0,6,6,1.0,1.0,0.439,0.106666667,0.213333333,0,0,Natural Gas Fired Combined Cycle,WEC_LADW,4,0.0,0.0,1,1
WEC_LADW_natural_gas_fired_combustion_turbine_1,50,1,0,0,1285.401,0.0,0,0.0,9913.465,5.06,9.663,pacific_reference_naturalgas,98.877,117.941,3.5,1,1,1.0,1.0,0.468,0.63,1.26,0,0,Natural Gas Fired Combustion Turbine,WEC_LADW,1,0.0,0.0,1,1
WEC_LADW_natural_gas_fired_combustion_turbine_2,50,1,0,0,432.502,0.0,0,0.0,12486.909,5.06,10.584,pacific_reference_naturalgas,30.893,117.941,3.5,1,1,1.0,1.0,0.334,0.63,1.26,0,0,Natural Gas Fired Combustion Turbine,WEC_LADW,2,0.0,0.0,1,1
WEC_SDGE_natural_gas_fired_combined_cycle_1,51,1,0,0,13.701,0.0,0,0.0,16291.0,4.495,6.41,pacific_reference_naturalgas,4.567,90.959,2.0,6,6,1.0,1.0,0.3,0.106666667,0.213333333,0,0,Natural Gas Fired Combined Cycle,WEC_SDGE,1,0.0,0.0,1,1
WEC_SDGE_natural_gas_fired_combined_cycle_2,51,1,0,0,1177.1,0.0,0,0.0,9668.0,3.567,7.155,pacific_reference_naturalgas,588.55,90.959,2.0,6,6,1.0,1.0,0.357,0.106666667,0.213333333,0,0,Natural Gas Fired Combined Cycle,WEC_SDGE,2,0.0,0.0,1,1
WEC_SDGE_natural_gas_fired_combined_cycle_3,51,1,0,0,30.0,0.0,0,0.0,16291.0,4.495,11.178,pacific_reference_naturalgas,30.0,90.959,2.0,6,6,1.0,1.0,0.55,0.106666667,0.213333333,0,0,Natural Gas Fired Combined Cycle,WEC_SDGE,3,0.0,0.0,1,1
WEC_SDGE_natural_gas_fired_combined_cycle_4,51,1,0,0,49.4,0.0,0,0.0,16291.0,4.495,9.024,pacific_reference_naturalgas,49.4,90.959,2.0,6,6,1.0,1.0,0.83,0.106666667,0.213333333,0,0,Natural Gas Fired Combined Cycle,WEC_SDGE,4,0.0,0.0,1,1
WEC_SDGE_natural_gas_fired_combustion_turbine_1,51,1,0,0,613.206,0.0,0,0.0,13830.0,5.06,11.091,pacific_reference_naturalgas,32.274,117.941,3.5,1,1,1.0,1.0,0.507,0.63,1.26,0,0,Natural Gas Fired Combustion Turbine,WEC_SDGE,1,0.0,0.0,1,1
WEC_SDGE_natural_gas_fired_combustion_turbine_2,51,1,0,0,863.504,0.0,0,0.0,9637.0,5.06,9.76,pacific_reference_naturalgas,107.938,117.941,3.5,1,1,1.0,1.0,0.357,0.63,1.26,0,0,Natural Gas Fired Combustion Turbine,WEC_SDGE,2,0.0,0.0,1,1
ERC_REST_naturalgas_ccccsavgcf_conservative_0,1,1,0,1,0.0,-1.0,0,156233.436,65100.0,5.73,7.159,west_south_central_reference_naturalgas_ccs90,377.0,97.0,0.2,4,4,0.64,0.64,0.5,0.106666667,0.213333333,0,0,NaturalGas_CCCCSAvgCF_Conservative,ERC_REST,0,0.0,0.9,1,1
ERC_REST_naturalgas_ccavgcf_moderate_0,1,1,0,1,0.0,-1.0,0,77420.77113,27300.0,1.74,6.363,west_south_central_reference_naturalgas,573.0,61.0,0.2,4,4,1.0,1.0,0.3,0.106666667,0.213333333,0,0,NaturalGas_CCAvgCF_Moderate,ERC_REST,0,0.0,0.0,1,1
ERC_REST_naturalgas_ctavgcf_moderate_0,1,1,0,1,0.0,-1.0,0,64024.30701,20900.0,4.94,9.717,west_south_central_reference_naturalgas,237.0,140.0,0.19,0,0,1.0,1.0,0.25,0.63,1.26,0,0,NaturalGas_CTAvgCF_Moderate,ERC_REST,0,0.0,0.0,1,1
ERC_REST_nuclear_nuclear_moderate_0,1,1,0,1,0.0,-1.0,0,315589.1738,144972.332,2.351778656,10.455,west_south_central_reference_uranium,1000.0,1000.0,0.0,24,24,0.25,0.25,0.3,0.041666667,0.083333333,0,0,Nuclear_Nuclear_Moderate,ERC_REST,0,0.0,0.0,1,1
ERC_WEST_naturalgas_ccccsavgcf_conservative_0,2,1,0,1,0.0,-1.0,0,156233.436,65100.0,5.73,7.159,west_south_central_reference_naturalgas_ccs90,377.0,97.0,0.2,4,4,0.64,0.64,0.5,0.106666667,0.213333333,0,0,NaturalGas_CCCCSAvgCF_Conservative,ERC_WEST,0,0.0,0.9,1,1
ERC_WEST_naturalgas_ccavgcf_moderate_0,2,1,0,1,0.0,-1.0,0,77420.77113,27300.0,1.74,6.363,west_south_central_reference_naturalgas,573.0,61.0,0.2,4,4,1.0,1.0,0.3,0.106666667,0.213333333,0,0,NaturalGas_CCAvgCF_Moderate,ERC_WEST,0,0.0,0.0,1,1
ERC_WEST_naturalgas_ctavgcf_moderate_0,2,1,0,1,0.0,-1.0,0,64024.30701,20900.0,4.94,9.717,west_south_central_reference_naturalgas,237.0,140.0,0.19,0,0,1.0,1.0,0.25,0.63,1.26,0,0,NaturalGas_CTAvgCF_Moderate,ERC_WEST,0,0.0,0.0,1,1
ERC_WEST_nuclear_nuclear_moderate_0,2,1,0,1,0.0,-1.0,0,315589.1738,144972.332,2.351778656,10.455,west_south_central_reference_uranium,1000.0,1000.0,0.0,24,24,0.25,0.25,0.3,0.041666667,0.083333333,0,0,Nuclear_Nuclear_Moderate,ERC_WEST,0,0.0,0.0,1,1
ERC_PHDL_naturalgas_ccccsavgcf_conservative_0,3,1,0,1,0.0,-1.0,0,156233.436,65100.0,5.73,7.159,west_south_central_reference_naturalgas_ccs90,377.0,97.0,0.2,4,4,0.64,0.64,0.5,0.106666667,0.213333333,0,0,NaturalGas_CCCCSAvgCF_Conservative,ERC_PHDL,0,0.0,0.9,1,1
ERC_PHDL_naturalgas_ccavgcf_moderate_0,3,1,0,1,0.0,-1.0,0,77420.77113,27300.0,1.74,6.363,west_south_central_reference_naturalgas,573.0,61.0,0.2,4,4,1.0,1.0,0.3,0.106666667,0.213333333,0,0,NaturalGas_CCAvgCF_Moderate,ERC_PHDL,0,0.0,0.0,1,1
ERC_PHDL_naturalgas_ctavgcf_moderate_0,3,1,0,1,0.0,-1.0,0,64024.30701,20900.0,4.94,9.717,west_south_central_reference_naturalgas,237.0,140.0,0.19,0,0,1.0,1.0,0.25,0.63,1.26,0,0,NaturalGas_CTAvgCF_Moderate,ERC_PHDL,0,0.0,0.0,1,1
ERC_PHDL_nuclear_nuclear_moderate_0,3,1,0,1,0.0,-1.0,0,315589.1738,144972.332,2.351778656,10.455,west_south_central_reference_uranium,1000.0,1000.0,0.0,24,24,0.25,0.25,0.3,0.041666667,0.083333333,0,0,Nuclear_Nuclear_Moderate,ERC_PHDL,0,0.0,0.0,1,1
FRCC_naturalgas_ccccsavgcf_conservative_0,4,1,0,1,0.0,-1.0,0,159897.7596,65100.0,5.73,7.159,south_atlantic_reference_naturalgas_ccs90,377.0,97.0,0.2,4,4,0.64,0.64,0.5,0.106666667,0.213333333,0,0,NaturalGas_CCCCSAvgCF_Conservative,FRCC,0,0.0,0.9,1,1
FRCC_naturalgas_ccavgcf_moderate_0,4,1,0,1,0.0,-1.0,0,80904.27039,27300.0,1.74,6.363,south_atlantic_reference_naturalgas,573.0,61.0,0.2,4,4,1.0,1.0,0.3,0.106666667,0.213333333,0,0,NaturalGas_CCAvgCF_Moderate,FRCC,0,0.0,0.0,1,1
FRCC_naturalgas_ctavgcf_moderate_0,4,1,0,1,0.0,-1.0,0,67290.85328,20900.0,4.94,9.717,south_atlantic_reference_naturalgas,237.0,140.0,0.19,0,0,1.0,1.0,0.25,0.63,1.26,0,0,NaturalGas_CTAvgCF_Moderate,FRCC,0,0.0,0.0,1,1
FRCC_nuclear_nuclear_moderate_0,4,1,0,1,0.0,-1.0,0,323946.9379,144972.332,2.351778656,10.455,south_atlantic_reference_uranium,1000.0,1000.0,0.0,24,24,0.25,0.25,0.3,0.041666667,0.083333333,0,0,Nuclear_Nuclear_Moderate,FRCC,0,0.0,0.0,1,1
MIS_MAPP_naturalgas_ccccsavgcf_conservative_0,5,1,0,1,0.0,-1.0,0,154900.9546,65100.0,5.73,7.159,west_north_central_reference_naturalgas_ccs90,377.0,97.0,0.2,4,4,0.64,0.64,0.5,0.106666667,0.213333333,0,0,NaturalGas_CCCCSAvgCF_Conservative,MIS_MAPP,0,0.0,0.9,1,1
MIS_MAPP_naturalgas_ccavgcf_moderate_0,5,1,0,1,0.0,-1.0,0,79597.95817,27300.0,1.74,6.363,west_north_central_reference_naturalgas,573.0,61.0,0.2,4,4,1.0,1.0,0.3,0.106666667,0.213333333,0,0,NaturalGas_CCAvgCF_Moderate,MIS_MAPP,0,0.0,0.0,1,1
MIS_MAPP_naturalgas_ctavgcf_moderate_0,5,1,0,1,0.0,-1.0,0,67363.4432,20900.0,4.94,9.717,west_north_central_reference_naturalgas,237.0,140.0,0.19,0,0,1.0,1.0,0.25,0.63,1.26,0,0,NaturalGas_CTAvgCF_Moderate,MIS_MAPP,0,0.0,0.0,1,1
MIS_MAPP_nuclear_nuclear_moderate_0,5,1,0,1,0.0,-1.0,0,323612.6273,144972.332,2.351778656,10.455,west_north_central_reference_uranium,1000.0,1000.0,0.0,24,24,0.25,0.25,0.3,0.041666667,0.083333333,0,0,Nuclear_Nuclear_Moderate,MIS_MAPP,0,0.0,0.0,1,1
MIS_IL_naturalgas_ccccsavgcf_conservative_0,6,1,0,1,0.0,-1.0,0,168892.0086,65100.0,5.73,7.159,east_north_central_reference_naturalgas_ccs90,377.0,97.0,0.2,4,4,0.64,0.64,0.5,0.106666667,0.213333333,0,0,NaturalGas_CCCCSAvgCF_Conservative,MIS_IL,0,0.0,0.9,1,1
MIS_IL_naturalgas_ccavgcf_moderate_0,6,1,0,1,0.0,-1.0,0,91616.03063,27300.0,1.74,6.363,east_north_central_reference_naturalgas,573.0,61.0,0.2,4,4,1.0,1.0,0.3,0.106666667,0.213333333,0,0,NaturalGas_CCAvgCF_Moderate,MIS_IL,0,0.0,0.0,1,1
MIS_IL_naturalgas_ctavgcf_moderate_0,6,1,0,1,0.0,-1.0,0,76292.00302,20900.0,4.94,9.717,east_north_central_reference_naturalgas,237.0,140.0,0.19,0,0,1.0,1.0,0.25,0.63,1.26,0,0,NaturalGas_CTAvgCF_Moderate,MIS_IL,0,0.0,0.0,1,1
MIS_IL_nuclear_nuclear_moderate_0,6,1,0,1,0.0,-1.0,0,370750.417,144972.332,2.351778656,10.455,east_north_central_reference_uranium,1000.0,1000.0,0.0,24,24,0.25,0.25,0.3,0.041666667,0.083333333,0,0,Nuclear_Nuclear_Moderate,MIS_IL,0,0.0,0.0,1,1
MIS_INKY_naturalgas_ccccsavgcf_conservative_0,7,1,0,1,0.0,-1.0,0,168892.0086,65100.0,5.73,7.159,east_north_central_reference_naturalgas_ccs90,377.0,97.0,0.2,4,4,0.64,0.64,0.5,0.106666667,0.213333333,0,0,NaturalGas_CCCCSAvgCF_Conservative,MIS_INKY,0,0.0,0.9,1,1
MIS_INKY_naturalgas_ccavgcf_moderate_0,7,1,0,1,0.0,-1.0,0,91616.03063,27300.0,1.74,6.363,east_north_central_reference_naturalgas,573.0,61.0,0.2,4,4,1.0,1.0,0.3,0.106666667,0.213333333,0,0,NaturalGas_CCAvgCF_Moderate,MIS_INKY,0,0.0,0.0,1,1
MIS_INKY_naturalgas_ctavgcf_moderate_0,7,1,0,1,0.0,-1.0,0,76292.00302,20900.0,4.94,9.717,east_north_central_reference_naturalgas,237.0,140.0,0.19,0,0,1.0,1.0,0.25,0.63,1.26,0,0,NaturalGas_CTAvgCF_Moderate,MIS_INKY,0,0.0,0.0,1,1
MIS_INKY_nuclear_nuclear_moderate_0,7,1,0,1,0.0,-1.0,0,370750.417,144972.332,2.351778656,10.455,east_north_central_reference_uranium,1000.0,1000.0,0.0,24,24,0.25,0.25,0.3,0.041666667,0.083333333,0,0,Nuclear_Nuclear_Moderate,MIS_INKY,0,0.0,0.0,1,1
MIS_IA_naturalgas_ccccsavgcf_conservative_0,8,1,0,1,0.0,-1.0,0,169558.2493,65100.0,5.73,7.159,west_north_central_reference_naturalgas_ccs90,377.0,97.0,0.2,4,4,0.64,0.64,0.5,0.106666667,0.213333333,0,0,NaturalGas_CCCCSAvgCF_Conservative,MIS_IA,0,0.0,0.9,1,1
MIS_IA_naturalgas_ccavgcf_moderate_0,8,1,0,1,0.0,-1.0,0,91528.94315,27300.0,1.74,6.363,west_north_central_reference_naturalgas,573.0,61.0,0.2,4,4,1.0,1.0,0.3,0.106666667,0.213333333,0,0,NaturalGas_CCAvgCF_Moderate,MIS_IA,0,0.0,0.0,1,1
MIS_IA_naturalgas_ctavgcf_moderate_0,8,1,0,1,0.0,-1.0,0,77090.49211,20900.0,4.94,9.717,west_north_central_reference_naturalgas,237.0,140.0,0.19,0,0,1.0,1.0,0.25,0.63,1.26,0,0,NaturalGas_CTAvgCF_Moderate,MIS_IA,0,0.0,0.0,1,1
MIS_IA_nuclear_nuclear_moderate_0,8,1,0,1,0.0,-1.0,0,343671.2612,144972.332,2.351778656,10.455,west_north_central_reference_uranium,1000.0,1000.0,0.0,24,24,0.25,0.25,0.3,0.041666667,0.083333333,0,0,Nuclear_Nuclear_Moderate,MIS_IA,0,0.0,0.0,1,1
MIS_MIDA_naturalgas_ccccsavgcf_conservative_0,9,1,0,1,0.0,-1.0,0,154900.9546,65100.0,5.73,7.159,west_north_central_reference_naturalgas_ccs90,377.0,97.0,0.2,4,4,0.64,0.64,0.5,0.106666667,0.213333333,0,0,NaturalGas_CCCCSAvgCF_Conservative,MIS_MIDA,0,0.0,0.9,1,1
MIS_MIDA_naturalgas_ccavgcf_moderate_0,9,1,0,1,0.0,-1.0,0,79597.95817,27300.0,1.74,6.363,west_north_central_reference_naturalgas,573.0,61.0,0.2,4,4,1.0,1.0,0.3,0.106666667,0.213333333,0,0,NaturalGas_CCAvgCF_Moderate,MIS_MIDA,0,0.0,0.0,1,1
MIS_MIDA_naturalgas_ctavgcf_moderate_0,9,1,0,1,0.0,-1.0,0,67363.4432,20900.0,4.94,9.717,west_north_central_reference_naturalgas,237.0,140.0,0.19,0,0,1.0,1.0,0.25,0.63,1.26,0,0,NaturalGas_CTAvgCF_Moderate,MIS_MIDA,0,0.0,0.0,1,1
MIS_MIDA_nuclear_nuclear_moderate_0,9,1,0,1,0.0,-1.0,0,323612.6273,144972.332,2.351778656,10.455,west_north_central_reference_uranium,1000.0,1000.0,0.0,24,24,0.25,0.25,0.3,0.041666667,0.083333333,0,0,Nuclear_Nuclear_Moderate,MIS_MIDA,0,0.0,0.0,1,1
MIS_LMI_naturalgas_ccccsavgcf_conservative_0,10,1,0,1,0.0,-1.0,0,171390.4111,65100.0,5.73,7.159,east_north_central_reference_naturalgas_ccs90,377.0,97.0,0.2,4,4,0.64,0.64,0.5,0.106666667,0.213333333,0,0,NaturalGas_CCCCSAvgCF_Conservative,MIS_LMI,0,0.0,0.9,1,1
MIS_LMI_naturalgas_ccavgcf_moderate_0,10,1,0,1,0.0,-1.0,0,94054.48011,27300.0,1.74,6.363,east_north_central_reference_naturalgas,573.0,61.0,0.2,4,4,1.0,1.0,0.3,0.106666667,0.213333333,0,0,NaturalGas_CCAvgCF_Moderate,MIS_LMI,0,0.0,0.0,1,1
MIS_LMI_naturalgas_ctavgcf_moderate_0,10,1,0,1,0.0,-1.0,0,78614.88037,20900.0,4.94,9.717,east_north_central_reference_naturalgas,237.0,140.0,0.19,0,0,1.0,1.0,0.25,0.63,1.26,0,0,NaturalGas_CTAvgCF_Moderate,MIS_LMI,0,0.0,0.0,1,1
MIS_LMI_nuclear_nuclear_moderate_0,10,1,0,1,0.0,-1.0,0,358046.6156,144972.332,2.351778656,10.455,east_north_central_reference_uranium,1000.0,1000.0,0.0,24,24,0.25,0.25,0.3,0.041666667,0.083333333,0,0,Nuclear_Nuclear_Moderate,MIS_LMI,0,0.0,0.0,1,1
MIS_MO_naturalgas_ccccsavgcf_conservative_0,11,1,0,1,0.0,-1.0,0,168892.0086,65100.0,5.73,7.159,west_north_central_reference_naturalgas_ccs90,377.0,97.0,0.2,4,4,0.64,0.64,0.5,0.106666667,0.213333333,0,0,NaturalGas_CCCCSAvgCF_Conservative,MIS_MO,0,0.0,0.9,1,1
MIS_MO_naturalgas_ccavgcf_moderate_0,11,1,0,1,0.0,-1.0,0,91616.03063,27300.0,1.74,6.363,west_north_central_reference_naturalgas,573.0,61.0,0.2,4,4,1.0,1.0,0.3,0.106666667,0.213333333,0,0,NaturalGas_CCAvgCF_Moderate,MIS_MO,0,0.0,0.0,1,1
MIS_MO_naturalgas_ctavgcf_moderate_0,11,1,0,1,0.0,-1.0,0,76292.00302,20900.0,4.94,9.717,west_north_central_reference_naturalgas,237.0,140.0,0.19,0,0,1.0,1.0,0.25,0.63,1.26,0,0,NaturalGas_CTAvgCF_Moderate,MIS_MO,0,0.0,0.0,1,1
