elec_demand_SE,elec_demand_MIDAT,elec_demand_NE
193712.0,149036.0,82790.0
174748.0,135382.0,75131.0
163487.0,131264.0,72656.0
153048.0,119608.0,63844.0
142717.0,111931.0,59201.0
134832.0,106624.0,55949.0
132229.0,104449.0,53770.0
131424.0,103693.0,53037.0
133355.0,104001.0,52662.0
136751.0,105568.0,53364.0
141301.0,108385.0,54659.0
151572.0,118199.0,60377.0
188865.0,163151.0,84356.0
210139.0,177228.0,94847.0
206296.0,169314.0,90761.0
192336.0,156814.0,83652.0
188148.0,153336.0,82485.0
183808.0,149642.0,81099.0
180511.0,147877.0,80385.0
177009.0,145233.0,79155.0
173844.0,142601.0,77903.0
176724.0,145642.0,80005.0
186294.0,153954.0,85530.0
202578.0,168142.0,94368.0
198377.0,159086.0,89197.0
179099.0,144327.0,80599.0
167773.0,141172.0,78494.0
156350.0,126281.0,67360.0
145469.0,116640.0,61281.0
137280.0,110533.0,57245.0
132627.0,103473.0,53502.0
132484.0,102285.0,52465.0
133886.0,102328.0,51886.0
136473.0,103382.0,52357.0
140519.0,106000.0,53719.0
150505.0,115530.0,59248.0
188230.0,161868.0,83059.0
211088.0,176130.0,93852.0
207888.0,167203.0,89812.0
194491.0,153222.0,82226.0
190520.0,149499.0,81058.0
186540.0,145312.0,79477.0
183223.0,142840.0,78450.0
180074.0,139867.0,76966.0
176903.0,137211.0,75804.0
179696.0,140203.0,78121.0
188875.0,148348.0,83706.0
205051.0,162367.0,92488.0
201622.0,153833.0,87469.0
182425.0,139568.0,79156.0
170971.0,136292.0,77044.0
159911.0,121817.0,66125.0
148694.0,112330.0,60147.0
140117.0,106437.0,56336.0
137336.0,104021.0,55032.0
137075.0,102899.0,53923.0
138822.0,103271.0,53518.0
141625.0,104474.0,54011.0
145718.0,106747.0,55281.0
155727.0,115935.0,60903.0
193679.0,161462.0,86697.0
218055.0,173551.0,98267.0
212802.0,163359.0,93664.0
195143.0,148909.0,85016.0
189190.0,146262.0,82768.0
183359.0,141907.0,80923.0
178064.0,138964.0,79627.0
173208.0,136018.0,77841.0
168527.0,132888.0,76218.0
170225.0,135941.0,77965.0
178514.0,143330.0,83313.0
194189.0,156272.0,92426.0
190859.0,146492.0,87550.0
172250.0,132865.0,78752.0
161608.0,129148.0,76581.0
151701.0,115512.0,65494.0
142187.0,106587.0,59528.0
134871.0,101114.0,55671.0
129763.0,96065.0,53003.0
124294.0,92478.0,50319.0
122415.0,89493.0,48627.0
124087.0,90380.0,49051.0
127398.0,90643.0,49072.0
133295.0,94861.0,51889.0
151076.0,104779.0,57274.0
160292.0,109832.0,62576.0
157532.0,115447.0,67434.0
155809.0,118547.0,69906.0
157647.0,119885.0,70535.0
150414.0,112118.0,67106.0
147530.0,112781.0,68104.0
142427.0,108077.0,65798.0
136335.0,103795.0,63621.0
133164.0,102123.0,62724.0
133510.0,103754.0,63850.0
137154.0,108160.0,66937.0
143716.0,110539.0,67490.0
144058.0,108884.0,65822.0
137472.0,103401.0,62482.0
129449.0,97899.0,59127.0
122572.0,92205.0,54805.0
119121.0,89957.0,52874.0
116964.0,85576.0,51363.0
113599.0,82484.0,49059.0
111851.0,79907.0,47311.0
113442.0,80611.0,47604.0
116081.0,80899.0,47531.0
119677.0,83230.0,48691.0
134974.0,91171.0,52675.0
137750.0,93140.0,56326.0
139174.0,98713.0,60576.0
140837.0,102753.0,63536.0
142413.0,104420.0,64577.0
136409.0,99221.0,60892.0
135243.0,99969.0,61727.0
131922.0,95939.0,59367.0
127634.0,92625.0,57118.0
125731.0,91483.0,56239.0
126625.0,92924.0,57266.0
128966.0,95656.0,60018.0
136210.0,101265.0,62292.0
136480.0,98093.0,60162.0
128491.0,91934.0,56634.0
118729.0,85538.0,52935.0
110479.0,80420.0,49917.0
106038.0,77934.0,48014.0
104396.0,73949.0,41369.0
105476.0,73011.0,40363.0
107310.0,73101.0,40117.0
110551.0,74446.0,40777.0
115260.0,76750.0,41828.0
125223.0,84571.0,46340.0
156428.0,109416.0,62418.0
174308.0,122324.0,70328.0
171358.0,118531.0,67819.0
158490.0,109245.0,62878.0
154482.0,110000.0,63285.0
152469.0,109822.0,63102.0
150732.0,108525.0,62399.0
148653.0,107411.0,61775.0
147033.0,106181.0,60996.0
150666.0,109960.0,63730.0
159721.0,116781.0,68822.0
172390.0,126241.0,75681.0
169302.0,118658.0,71582.0
149906.0,104399.0,63525.0
137123.0,100148.0,60834.0
126701.0,91352.0,54006.0
115505.0,84152.0,49690.0
105564.0,77960.0,46413.0
100867.0,82690.0,48553.0
99771.0,82606.0,48001.0
101628.0,83756.0,48147.0
105219.0,86147.0,49164.0
110290.0,89494.0,50658.0
120658.0,98564.0,56036.0
150665.0,129302.0,75675.0
169043.0,141062.0,85568.0
167910.0,136285.0,82597.0
156599.0,126768.0,76295.0
153395.0,128053.0,76733.0
152386.0,126092.0,75541.0
151293.0,124440.0,74800.0
149492.0,122795.0,73825.0
147937.0,120618.0,72870.0
151596.0,123864.0,75184.0
160731.0,130954.0,80143.0
173968.0,142202.0,88257.0
170839.0,133403.0,83021.0
151649.0,119289.0,74567.0
138831.0,115336.0,72134.0
128164.0,103930.0,62464.0
117211.0,96288.0,57419.0
107550.0,90623.0,53937.0
100479.0,84800.0,51077.0
98363.0,84236.0,50337.0
99620.0,84817.0,50147.0
102464.0,86228.0,50705.0
106874.0,88584.0,51847.0
116296.0,96853.0,57004.0
145436.0,125654.0,76914.0
163339.0,135938.0,85345.0
162633.0,129865.0,80555.0
151493.0,118811.0,73018.0
148476.0,118714.0,72977.0
148133.0,116080.0,70680.0
147743.0,113575.0,69105.0
146525.0,111280.0,67603.0
145675.0,108889.0,65897.0
149579.0,111939.0,67302.0
158945.0,118951.0,71988.0
171634.0,129011.0,79924.0
168582.0,121044.0,74719.0
149218.0,106818.0,67112.0
136037.0,102381.0,64707.0
125257.0,92257.0,55921.0
113696.0,84837.0,51188.0
103077.0,78604.0,47595.0
94310.0,72777.0,43498.0
91061.0,71895.0,42738.0
91184.0,72215.0,42494.0
93125.0,73485.0,43045.0
96630.0,75612.0,44222.0
105489.0,83321.0,48965.0
131827.0,107582.0,64757.0
151520.0,119550.0,71909.0
153157.0,115522.0,68361.0
144562.0,105618.0,61938.0
142775.0,106188.0,62062.0
144780.0,105921.0,60932.0
145730.0,104574.0,59449.0
145573.0,103647.0,58327.0
145493.0,102504.0,57475.0
149749.0,106000.0,59708.0
159202.0,112601.0,64252.0
171365.0,121067.0,70619.0
168566.0,114159.0,65988.0
148721.0,99200.0,57429.0
135063.0,93986.0,54510.0
124149.0,85148.0,47752.0
111647.0,76595.0,43195.0
99618.0,69128.0,39602.0
89817.0,62704.0,36011.0
85281.0,61064.0,35061.0
84352.0,61131.0,34804.0
85531.0,62347.0,35517.0
88298.0,64572.0,36745.0
96377.0,71953.0,41001.0
120975.0,94349.0,54526.0
142585.0,107151.0,62592.0
146677.0,104704.0,60643.0
140342.0,97881.0,55659.0
139551.0,99823.0,56267.0
143585.0,101733.0,56739.0
145312.0,101133.0,56069.0
145666.0,100902.0,55421.0
146177.0,100266.0,55036.0
150462.0,103671.0,57337.0
159861.0,110249.0,61618.0
171830.0,118301.0,67428.0
168649.0,111911.0,63505.0
148154.0,96893.0,54904.0
134134.0,91559.0,52025.0
123373.0,83710.0,46079.0
111060.0,75242.0,41425.0
98876.0,67576.0,37578.0
85959.0,63190.0,38639.0
76556.0,59409.0,36557.0
71300.0,56683.0,35079.0
70357.0,58090.0,35704.0
70934.0,58880.0,36054.0
73684.0,62320.0,38576.0
82704.0,70980.0,43864.0
90119.0,74942.0,46863.0
99972.0,83316.0,52190.0
110747.0,90487.0,56485.0
117547.0,93786.0,58619.0
120436.0,92385.0,57784.0
124470.0,95885.0,59724.0
124794.0,93445.0,58146.0
123543.0,91607.0,57116.0
122918.0,90947.0,57242.0
124439.0,92376.0,58551.0
125606.0,94133.0,60675.0
133408.0,100352.0,63446.0
133170.0,97818.0,61749.0
124300.0,92160.0,58372.0
113090.0,85624.0,55084.0
102322.0,79565.0,51161.0
93953.0,76719.0,49591.0
86303.0,77593.0,49422.0
79259.0,75206.0,47473.0
74615.0,73339.0,46062.0
74063.0,75324.0,46940.0
74899.0,76531.0,47287.0
77460.0,78849.0,48706.0
86254.0,86996.0,52768.0
92863.0,92043.0,58188.0
103233.0,99106.0,63595.0
113886.0,105431.0,67406.0
120242.0,108328.0,68600.0
121411.0,104442.0,65709.0
125210.0,106513.0,67397.0
125258.0,103056.0,65250.0
123639.0,100226.0,63822.0
123076.0,99284.0,63736.0
124564.0,100519.0,65083.0
126269.0,103860.0,68165.0
134212.0,108479.0,70268.0
134297.0,105008.0,67267.0
125563.0,98880.0,63534.0
114255.0,93009.0,60241.0
103661.0,88715.0,57309.0
95567.0,86675.0,55073.0
88324.0,81275.0,50498.0
85607.0,80474.0,49568.0
84429.0,80793.0,49196.0
85240.0,82027.0,49799.0
87530.0,83947.0,50978.0
94750.0,90040.0,54546.0
117174.0,111208.0,66163.0
137740.0,125419.0,76452.0
144273.0,124972.0,76731.0
139637.0,118435.0,72296.0
139086.0,120636.0,73169.0
143168.0,120422.0,72249.0
145812.0,119676.0,71604.0
146898.0,118554.0,70416.0
147678.0,117143.0,69468.0
152458.0,121343.0,72077.0
162113.0,128694.0,77117.0
174351.0,139090.0,84620.0
171445.0,129544.0,78405.0
151206.0,114190.0,69122.0
136806.0,109097.0,66369.0
126048.0,104169.0,63217.0
113191.0,98276.0,59749.0
100182.0,92688.0,56068.0
90220.0,93702.0,53483.0
85361.0,93291.0,52578.0
84124.0,94064.0,52174.0
84997.0,95892.0,52683.0
87388.0,98740.0,54038.0
95432.0,107968.0,59525.0
119620.0,145805.0,83302.0
142477.0,157430.0,93449.0
148724.0,150844.0,89137.0
144136.0,139921.0,81060.0
144364.0,140455.0,79907.0
149186.0,137587.0,78227.0
151704.0,135965.0,77131.0
152901.0,134060.0,75405.0
153753.0,132047.0,73830.0
158579.0,135780.0,75668.0
168507.0,143356.0,80916.0
180888.0,155446.0,89564.0
177287.0,145586.0,84596.0
156826.0,131862.0,76595.0
142861.0,128266.0,74585.0
131115.0,115307.0,64047.0
117962.0,106787.0,58307.0
105516.0,101040.0,54503.0
96946.0,96513.0,52365.0
93065.0,95679.0,51458.0
92740.0,96052.0,51093.0
94446.0,97029.0,51602.0
97596.0,99379.0,52830.0
106483.0,108274.0,58045.0
132710.0,147104.0,80671.0
154820.0,156222.0,90210.0
159340.0,147841.0,85943.0
153094.0,135807.0,78415.0
152260.0,135360.0,77569.0
154303.0,131157.0,75615.0
155318.0,128620.0,74531.0
155114.0,125833.0,73057.0
154566.0,123002.0,71648.0
158755.0,125752.0,73598.0
168145.0,133116.0,78516.0
180847.0,145369.0,86605.0
176826.0,136301.0,81407.0
156831.0,123538.0,73581.0
143186.0,119799.0,71384.0
131627.0,107192.0,61340.0
119601.0,99064.0,55953.0
108685.0,93389.0,52664.0
99099.0,92069.0,51013.0
95075.0,91395.0,50292.0
94646.0,91863.0,50164.0
95909.0,92889.0,50735.0
98650.0,95074.0,51871.0
107025.0,103634.0,57019.0
133037.0,140406.0,77525.0
152949.0,148014.0,86632.0
156377.0,140044.0,82118.0
148600.0,128716.0,74740.0
147676.0,128812.0,74563.0
150066.0,125231.0,72653.0
151577.0,122783.0,71228.0
151900.0,120543.0,69906.0
152138.0,117917.0,68462.0
156597.0,120993.0,70314.0
166181.0,128150.0,75241.0
178411.0,139208.0,83224.0
174784.0,129975.0,77911.0
154467.0,116422.0,70081.0
140264.0,112345.0,67756.0
128572.0,100528.0,58255.0
115699.0,92884.0,53403.0
103552.0,87144.0,49904.0
92894.0,80725.0,46000.0
88522.0,79790.0,45064.0
87306.0,79919.0,44804.0
88207.0,80907.0,45389.0
90601.0,82901.0,46559.0
98505.0,90797.0,51346.0
122500.0,117906.0,68642.0
144778.0,130172.0,78036.0
150441.0,125863.0,75110.0
145546.0,116322.0,69479.0
145977.0,117102.0,70058.0
150340.0,116141.0,69153.0
152463.0,114666.0,68381.0
153389.0,113188.0,67424.0
153944.0,111577.0,66448.0
158452.0,115308.0,68695.0
167936.0,122281.0,73234.0
179789.0,132187.0,80050.0
176020.0,123904.0,74883.0
155236.0,109928.0,66704.0
140955.0,105528.0,64055.0
129963.0,95620.0,55809.0
117229.0,88207.0,51203.0
105177.0,82331.0,47798.0
93920.0,81233.0,47969.0
85164.0,78116.0,45664.0
80912.0,75746.0,44012.0
80781.0,77174.0,44564.0
81978.0,78176.0,44821.0
85485.0,82408.0,47478.0
95586.0,91853.0,52781.0
102444.0,94315.0,56246.0
111647.0,100403.0,60527.0
121541.0,105143.0,63180.0
127686.0,107386.0,64471.0
128991.0,102520.0,61684.0
132400.0,104292.0,62964.0
132370.0,100468.0,60881.0
130485.0,97132.0,59078.0
129611.0,95712.0,58583.0
130922.0,96922.0,59611.0
131969.0,99807.0,62251.0
138598.0,104297.0,63819.0
137985.0,101916.0,62258.0
128840.0,96241.0,58849.0
117571.0,90467.0,55383.0
106850.0,84458.0,51324.0
99183.0,82228.0,49647.0
89055.0,74548.0,46920.0
81967.0,71261.0,44637.0
77153.0,68656.0,43105.0
76324.0,69502.0,43490.0
76712.0,69806.0,43439.0
78878.0,71673.0,44490.0
86922.0,79271.0,48565.0
92964.0,81199.0,50916.0
102780.0,87415.0,55015.0
112962.0,91877.0,58118.0
119154.0,93572.0,59781.0
121796.0,90239.0,57279.0
126876.0,92033.0,58318.0
128496.0,89026.0,56224.0
128075.0,86657.0,54443.0
128109.0,85914.0,53909.0
130180.0,87240.0,54899.0
131261.0,88927.0,57223.0
138791.0,95742.0,60076.0
138365.0,92577.0,57997.0
128776.0,86067.0,54497.0
116537.0,79005.0,50626.0
104301.0,73111.0,47565.0
94473.0,69892.0,45662.0
87196.0,66545.0,41461.0
83142.0,65171.0,40574.0
81002.0,65087.0,40354.0
81192.0,66376.0,40978.0
82884.0,68678.0,42142.0
90417.0,76309.0,46619.0
113322.0,99683.0,62886.0
136301.0,113032.0,70988.0
143475.0,110444.0,68695.0
139794.0,103191.0,63519.0
140809.0,104880.0,64201.0
147261.0,106248.0,63937.0
151059.0,105593.0,63196.0
153200.0,105016.0,62387.0
155055.0,104406.0,61703.0
160423.0,108176.0,64108.0
170665.0,115079.0,68779.0
182721.0,123980.0,75332.0
178902.0,116612.0,70629.0
157847.0,101985.0,62571.0
142525.0,97139.0,59475.0
130391.0,88573.0,52110.0
116323.0,80730.0,47471.0
102402.0,73673.0,44162.0
92269.0,77131.0,43798.0
87133.0,76549.0,43128.0
85153.0,77284.0,43031.0
86036.0,79899.0,44105.0
89162.0,83696.0,45848.0
98503.0,93068.0,51138.0
122797.0,118864.0,66613.0
147342.0,133206.0,76102.0
156275.0,131296.0,74575.0
151343.0,121324.0,68639.0
151532.0,122740.0,69567.0
155756.0,121673.0,68625.0
157796.0,120581.0,68089.0
158101.0,118602.0,66897.0
158237.0,116852.0,66137.0
164934.0,122793.0,70098.0
175614.0,129742.0,74677.0
187833.0,139550.0,81273.0
183220.0,130218.0,75973.0
160763.0,114994.0,67244.0
144981.0,110029.0,64025.0
132451.0,99097.0,55563.0
120080.0,92623.0,51369.0
108964.0,87202.0,48241.0
99141.0,79260.0,43348.0
94481.0,78254.0,42299.0
93722.0,78185.0,41999.0
95393.0,79852.0,42561.0
99012.0,82470.0,43750.0
108570.0,90881.0,48906.0
133819.0,115514.0,63684.0
156575.0,130207.0,73748.0
162523.0,128660.0,73256.0
154306.0,118496.0,68195.0
152451.0,119452.0,69423.0
154651.0,118717.0,69586.0
155563.0,117389.0,69343.0
155097.0,115503.0,68752.0
154821.0,114599.0,68613.0
161630.0,121409.0,73527.0
172659.0,129122.0,79200.0
185122.0,138669.0,85937.0
180298.0,130129.0,81525.0
157805.0,115260.0,73133.0
141973.0,110136.0,69946.0
129582.0,99713.0,61400.0
117785.0,93428.0,57258.0
107156.0,88086.0,54074.0
98059.0,89865.0,53942.0
93797.0,89408.0,52795.0
93200.0,90023.0,52267.0
94925.0,92293.0,53214.0
98455.0,95645.0,54813.0
107899.0,105366.0,60711.0
133720.0,137843.0,82824.0
155136.0,150276.0,94165.0
160325.0,146090.0,91455.0
152313.0,134449.0,83614.0
150917.0,135828.0,82691.0
153101.0,133024.0,81222.0
154272.0,130954.0,80212.0
153763.0,128618.0,78699.0
153812.0,126731.0,77590.0
160810.0,132524.0,81329.0
171944.0,140006.0,86683.0
184782.0,151265.0,94651.0
180023.0,141167.0,89041.0
157955.0,125982.0,79503.0
142393.0,120819.0,76653.0
130060.0,108045.0,65589.0
118503.0,101102.0,60300.0
107578.0,95869.0,56628.0
98459.0,89235.0,52700.0
94452.0,88422.0,51668.0
93706.0,88560.0,51139.0
95164.0,89968.0,51684.0
98465.0,92619.0,52944.0
107612.0,101853.0,58408.0
133261.0,132492.0,78056.0
154324.0,142189.0,87751.0
159913.0,137030.0,83904.0
152067.0,124999.0,75498.0
150828.0,125409.0,75394.0
152766.0,122260.0,72870.0
154087.0,119512.0,71265.0
153769.0,116688.0,69601.0
153877.0,114330.0,67946.0
160708.0,119772.0,70914.0
171809.0,126980.0,75563.0
184427.0,136874.0,83044.0
179459.0,127314.0,77470.0
156889.0,111661.0,69081.0
141000.0,106268.0,66023.0
128436.0,95080.0,56927.0
116883.0,88530.0,52761.0
106138.0,82864.0,49452.0
92311.0,71195.0,43266.0
83268.0,68063.0,41248.0
79238.0,66045.0,40060.0
78629.0,66812.0,40495.0
78718.0,66671.0,40362.0
80884.0,69233.0,42248.0
89933.0,77718.0,47108.0
97265.0,81953.0,50055.0
106689.0,87062.0,53006.0
116030.0,90425.0,55244.0
124825.0,95069.0,57760.0
126889.0,91663.0,55072.0
130964.0,93776.0,56008.0
131089.0,90119.0,53533.0
129680.0,88326.0,52193.0
130740.0,89227.0,52543.0
134423.0,91464.0,54028.0
137148.0,93142.0,55851.0
141855.0,96417.0,57055.0
142034.0,95826.0,56681.0
133769.0,89354.0,52917.0
123308.0,83965.0,49963.0
111079.0,75706.0,44944.0
99501.0,69664.0,41435.0
90545.0,67177.0,36833.0
85827.0,64122.0,34721.0
81965.0,62057.0,33580.0
81873.0,62983.0,34038.0
82450.0,63106.0,33759.0
84502.0,64784.0,34485.0
92225.0,71419.0,38019.0
101772.0,77938.0,42036.0
112386.0,84839.0,46340.0
123022.0,91181.0,49882.0
132208.0,96601.0,52830.0
134945.0,94289.0,51705.0
138739.0,97192.0,53323.0
138706.0,94093.0,51413.0
136636.0,92538.0,50618.0
137233.0,93621.0,51549.0
140692.0,96369.0,53353.0
143642.0,98780.0,55065.0
148507.0,102030.0,57100.0
148132.0,101542.0,56366.0
140091.0,95273.0,52349.0
130425.0,90374.0,49104.0
118921.0,83209.0,44299.0
108379.0,77344.0,40395.0
104281.0,78363.0,38403.0
103482.0,77964.0,37659.0
104034.0,78635.0,37463.0
106735.0,81040.0,38492.0
110861.0,84546.0,40234.0
121137.0,93917.0,45464.0
151236.0,121601.0,60184.0
173604.0,135696.0,70162.0
176355.0,133277.0,69304.0
167197.0,123112.0,63922.0
164655.0,124448.0,65036.0
164050.0,122824.0,65142.0
162645.0,121442.0,65050.0
160103.0,119460.0,64248.0
158138.0,117692.0,63981.0
164159.0,123357.0,68025.0
174656.0,130362.0,72596.0
187980.0,140594.0,78673.0
182936.0,131278.0,73783.0
161222.0,116107.0,64867.0
146718.0,111490.0,61872.0
134751.0,100142.0,53748.0
124487.0,93659.0,49347.0
115427.0,88378.0,45857.0
107203.0,83681.0,45442.0
104630.0,82944.0,44821.0
104876.0,83214.0,44663.0
106975.0,85126.0,45722.0
110907.0,88038.0,47370.0
120685.0,97106.0,52780.0
148973.0,123502.0,68757.0
168412.0,136190.0,79029.0
170500.0,132944.0,77665.0
159690.0,121981.0,71349.0
156215.0,123088.0,72034.0
156552.0,120854.0,70992.0
156319.0,119084.0,70490.0
154911.0,116868.0,69467.0
154444.0,115297.0,68759.0
161002.0,121357.0,72509.0
172110.0,128479.0,77178.0
184981.0,138432.0,83729.0
180503.0,129162.0,78108.0
158368.0,113799.0,69283.0
142958.0,108354.0,66161.0
130436.0,97315.0,57087.0
118567.0,90837.0,52771.0
107953.0,85252.0,49446.0
100141.0,82224.0,47026.0
95939.0,81193.0,46145.0
95010.0,81284.0,45824.0
96219.0,82781.0,46572.0
99360.0,85638.0,48061.0
108451.0,94496.0,53492.0
134327.0,120432.0,69539.0
155092.0,133402.0,78619.0
160740.0,130632.0,76167.0
153089.0,119473.0,69211.0
152132.0,120261.0,69601.0
154595.0,118376.0,67958.0
156129.0,116627.0,66911.0
156071.0,114451.0,65494.0
156415.0,112781.0,64417.0
163781.0,118762.0,67962.0
175379.0,125926.0,72618.0
188046.0,135354.0,79325.0
182778.0,125997.0,74112.0
159835.0,110060.0,65593.0
143881.0,104591.0,62484.0
131240.0,93538.0,53805.0
118743.0,86982.0,49712.0
107263.0,81116.0,46363.0
96934.0,73906.0,43314.0
93231.0,72668.0,42391.0
92043.0,72439.0,41997.0
93594.0,73896.0,42703.0
97009.0,76504.0,44128.0
106324.0,84787.0,49207.0
131214.0,108283.0,64287.0
154621.0,122484.0,72598.0
161344.0,120655.0,70326.0
155003.0,110295.0,63583.0
154352.0,111225.0,64072.0
157277.0,111248.0,63128.0
157810.0,110008.0,62015.0
157101.0,108311.0,60780.0
156470.0,107554.0,60095.0
162885.0,113812.0,63809.0
173740.0,120848.0,68294.0
186394.0,129220.0,74092.0
181993.0,120758.0,68916.0
159606.0,104727.0,59818.0
144551.0,99036.0,56399.0
132731.0,89356.0,49024.0
121118.0,82219.0,44900.0
111148.0,75972.0,41531.0
104792.0,73930.0,37810.0
102384.0,73012.0,36768.0
103240.0,73192.0,36325.0
106215.0,75156.0,37117.0
110814.0,78434.0,38508.0
121239.0,87263.0,43166.0
150215.0,111173.0,56276.0
172007.0,125534.0,65093.0
174388.0,124049.0,63965.0
164113.0,114361.0,58299.0
161171.0,115788.0,59151.0
160164.0,115332.0,59365.0
158743.0,114062.0,58695.0
155943.0,112291.0,57875.0
153730.0,111330.0,57635.0
159377.0,117247.0,61399.0
169474.0,123892.0,65721.0
182224.0,132585.0,71074.0
177506.0,123800.0,66672.0
156403.0,108037.0,57276.0
142138.0,102449.0,53736.0
130564.0,92147.0,47218.0
120915.0,85421.0,42930.0
112905.0,79722.0,39320.0
100842.0,68666.0,36258.0
94129.0,65826.0,34397.0
92652.0,64117.0,33365.0
94204.0,65209.0,34119.0
96308.0,65491.0,34220.0
100143.0,68098.0,36054.0
112708.0,76746.0,40849.0
116071.0,80944.0,44479.0
119182.0,85775.0,48354.0
122885.0,89915.0,51582.0
128627.0,94629.0,54677.0
127067.0,91567.0,53047.0
128826.0,93853.0,54660.0
127166.0,90235.0,52649.0
124489.0,88592.0,51735.0
124860.0,89315.0,52205.0
127965.0,91614.0,53555.0
130331.0,93350.0,55254.0
135293.0,96705.0,56879.0
136679.0,96352.0,56618.0
128917.0,89882.0,53006.0
119325.0,84536.0,50222.0
107902.0,76241.0,45109.0
97076.0,70274.0,41587.0
86839.0,65429.0,38092.0
81015.0,62580.0,36316.0
78395.0,60928.0,35299.0
79131.0,62154.0,35991.0
80721.0,62615.0,35884.0
83343.0,64449.0,36515.0
92827.0,71344.0,40099.0
98611.0,77314.0,44352.0
105627.0,83865.0,48678.0
113335.0,89827.0,52485.0
120905.0,94999.0,55628.0
122557.0,92434.0,54168.0
126079.0,95274.0,55800.0
125503.0,91943.0,53870.0
123661.0,90463.0,53042.0
124436.0,91645.0,53837.0
127690.0,94090.0,55376.0
130170.0,96646.0,57188.0
135494.0,99985.0,58764.0
136546.0,99537.0,58250.0
128835.0,93246.0,54303.0
118654.0,87941.0,51286.0
106687.0,80484.0,46709.0
95287.0,75044.0,43100.0
89401.0,74288.0,41571.0
86936.0,73837.0,41011.0
86142.0,74309.0,40849.0
88368.0,76614.0,41987.0
93354.0,80509.0,43644.0
103393.0,90094.0,48931.0
128125.0,114696.0,63216.0
149013.0,128228.0,72384.0
154174.0,126394.0,71207.0
147006.0,116798.0,65713.0
145900.0,118272.0,66870.0
149160.0,117254.0,66590.0
150724.0,116089.0,66330.0
150245.0,114376.0,65496.0
149985.0,113124.0,64979.0
156690.0,119116.0,69121.0
167534.0,125840.0,73654.0
179949.0,135179.0,79544.0
175420.0,126259.0,74135.0
153202.0,110639.0,65562.0
137755.0,105152.0,62375.0
125389.0,94263.0,54168.0
113713.0,87776.0,49748.0
103016.0,82529.0,46396.0
94208.0,79139.0,43916.0
90071.0,78497.0,43246.0
89540.0,78756.0,43048.0
91733.0,80806.0,43954.0
96323.0,84618.0,45762.0
106050.0,94230.0,51314.0
130629.0,119181.0,65928.0
152344.0,131483.0,74119.0
157980.0,128477.0,71897.0
